Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
3Fsy7Z7HJhgsouo4Hj336tTUrx4GQG8G4rb8GDHuPYPny3mCXfPEXpmUgidPB7cWLTomgpRvoYTao4LcpF7vV55W,1739901349,2025-02-18T17:55:49,0.001783535,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2744015,314294026,311550011,So11111111111111111111111111111111111111111,9,1
2h5G1SbVW8R1MwJtiSBcHVVRsqEbRQKnghZMrRZJTBKiMAsYCtj9j1HxqcJNwuoEESyzSv3KGSAaMjYH5mqXsDp2,1739901349,2025-02-18T17:55:49,0.000105,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2144280,316438306,314294026,So11111111111111111111111111111111111111111,9,1
62Y49RoHmJFfxzVGjsoQtDxmnEoSNCuDcmU6HKjrxby1Vd6PSjxm8S4u9V65AahU5jFnzoHLRENoPjXevZ6JcHf8,1739901349,2025-02-18T17:55:49,0.00001,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2049280,318487586,316438306,So11111111111111111111111111111111111111111,9,1
4PFjGicxsC26HF8FzkTmPwxtu8GMjiu1Qmvfi5m6GJ8iygx2KHDWizmuGFaCz8mngTstPr7f4ComLi5ZMPbUCvG5,1739900856,2025-02-18T17:47:36,0.00008,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2080000,320567586,318487586,So11111111111111111111111111111111111111111,9,1
5ee9D9r1ybityNnhFPqdVPXatJ37yU4n48Po1D2rxaBh5b8SdimQkdD49zBn7QScreh1iBbpBP37i4KZrDaXzvjg,1739900856,2025-02-18T17:47:36,0.00008,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,1040480,321608066,320567586,So11111111111111111111111111111111111111111,9,1
628XQFz5vKZKLfmdassXrUMyWXkfu1V6D21m3mVRvFysoEEhKPUwuitMEKAJxuzQ3sKVBGBFu99fbyaQ7irtVy49,1739900856,2025-02-18T17:47:36,0.000105,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,600105000,921713066,321608066,So11111111111111111111111111111111111111111,9,1
2hZrjMJC6mD8fzrN6UUfHvCKkfrYxYg7yk9avhgNrDbghBZCC6nfJwjvANPcdxwueGW2wb34DYTUq2JAfppVFDwA,1739900856,2025-02-18T17:47:36,0.00001,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2049280,923762346,921713066,So11111111111111111111111111111111111111111,9,1
2d2P5hbYAkvkb5mnf9ZvQoxpQDxWphnoE3Nv9VxANQZ7at729cwgta2P2oHLKCJ2m4g8BxFj4XquKwUUjBxQ4e9v,1739899590,2025-02-18T17:26:30,0.00008,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,180000,923942346,923762346,So11111111111111111111111111111111111111111,9,1
4e45muTELnckyGznhAFf8BTnhJTBwoJtxfs4uyLnwe7kPRNrhhje9dLwH38T4rWuRdZ66bd1NazxErUs7TKFsScf,1739899590,2025-02-18T17:26:30,0.00008,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,1040480,924982826,923942346,So11111111111111111111111111111111111111111,9,1
FsKC9HueGPL73phCTtjRVMWuHkUcBZ5iKY96f55az6RsqqYy8LhPLLtMiBARHGSTF7hVrqZSzm69ovaUhWnr8qS,1739899590,2025-02-18T17:26:30,0.000105,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,400105000,1325087826,924982826,So11111111111111111111111111111111111111111,9,1
2XMJKheDFqsEC9izD1HmzLCpVGwQNcbJKEuUAMqGc1MSXsjFZE77nyKBSp24W4ytubMZMEkUCZYJbmRJhQuW7jAG,1739899590,2025-02-18T17:26:30,0.00001,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2049280,1327137106,1325087826,So11111111111111111111111111111111111111111,9,1
59hJ6jjowz98SJ8GvRLD4SSiA9GHtCLs3uGVibsd7s4dKiHNGL3yndctD48VuPrsnA7zTb5PoZJ3DgWE4aoHzDTD,1739898726,2025-02-18T17:12:06,0.00008,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,795823,1327932929,1327137106,So11111111111111111111111111111111111111111,9,1
4KKVgiJ7fmVLyYoqMaFcJtk7vPpCZd5iXcnCu75B6SiSupCedgF9GfBocQQbW1DhLVWLDtc6Y7VRupAfeCUkzmEj,1739898726,2025-02-18T17:12:06,0.000305001,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,1265481,1329198410,1327932929,So11111111111111111111111111111111111111111,9,1
2FhdvwY3rtxyGvv3AKX1DeCxkZnWqzFKUQcR3ZaYQK7pXfRDhTZnNMJZWWe18wRDTTZQN1qmjDDog6VfjbsqakTr,1739898726,2025-02-18T17:12:06,0.000105,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,500105000,1829303410,1329198410,So11111111111111111111111111111111111111111,9,1
2B7zQCVBSFrhiknzimKXELdyQNvimJ1uoAoAQs7PfAWBr687bfJ1YXk28WMphyfvTf8bdCLPo9swdWMFrXah1f3X,1739898726,2025-02-18T17:12:06,0.00001,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2049280,1831352690,1829303410,So11111111111111111111111111111111111111111,9,1
3AbvGtKya8bb315JGD9rSt8Yh6b2WajnLxu8oQyVbnQMf8sJhekvqo6qB6Sk31qUwS7YrKSfPdHSAXrg8pt9944L,1739898683,2025-02-18T17:11:23,0.008005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1215568109,615784581,1831352690,So11111111111111111111111111111111111111111,9,1
39zXMrsma7uKzdMjrbpn4Mc5hqaG1nvoGm8jf2ZLr9DtqsetUErdnALuYt68tq47NH4gLhycRCDbCE2iKcVsxqda,1739898538,2025-02-18T17:08:58,0.000009597,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,229248665,386535916,615784581,So11111111111111111111111111111111111111111,9,1
4urCPazi4heFMQWzEioCbTwopZm5MGuRTHsHGvEi8yZpYZdgf7gW4YRMdzKTQM4p6HZPnp96zUJZtKN3Tf8TmLXq,1739898393,2025-02-18T17:06:33,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,386535816,386535916,So11111111111111111111111111111111111111111,9,1
5sVjrzA5bs7oTL6KoN21mTo2jGJPfCngpmdTPuPgiRB31MSpj969ig45RVtWnzXXcBNaDRZYJT5ojitFGoKV16Fp,1739898393,2025-02-18T17:06:33,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,386535716,386535816,So11111111111111111111111111111111111111111,9,1
4dwoznz5arxnwoRGBnZPGrfKnT9akFvJUr38UuGKB816mCjdYudqb1ZbuuvisppWU4YB9WUEW41WFBnydW4TpQ8R,1739898393,2025-02-18T17:06:33,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,386535616,386535716,So11111111111111111111111111111111111111111,9,1
4QnSnQa259Vup6Nebz34BB56nvGKQ1EgrmcAVu1YTYWWeQwYxKw9WQ98LyrdzjvBqUhU5W96g8V7fjzAukAKhRJE,1739898393,2025-02-18T17:06:33,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,386535516,386535616,So11111111111111111111111111111111111111111,9,1
3Srej5V7R4E3WPuKper9QP2Y9ZxDSLEdoxSTHXasj16DqP9e63NEJJiWqYLXvdT8j8tZLsdV8i1iAD5jt5ZfJMy5,1739898392,2025-02-18T17:06:32,0.00008,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,795823,387331339,386535516,So11111111111111111111111111111111111111111,9,1
4jsVxBGeFcRH43zqW4Qni2ybpoAondW8RNBRWsrXkjHxAq4GJKxgRvXaXJCkhushKsAhVZeJfYFn7V66upjEv7YJ,1739898392,2025-02-18T17:06:32,0.000296197,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,1256677,388588016,387331339,So11111111111111111111111111111111111111111,9,1
3fmHuQueBNowXyB4xrjSsgVdWaNm97SXz9skwca4CdXR5bRmFAwBNyk3KPwAbDFUdXtq3XNSbjvCA9jno8pMxjhR,1739898392,2025-02-18T17:06:32,0.000105,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,200105000,588693016,388588016,So11111111111111111111111111111111111111111,9,1
5ZfjNjuhdTwT5BQaAA3VLTEp3PmK7qrCMbSqvEcEbVSDsdQkuGpTgX6F27ZucV8LSMuL5KkbCJxgUMBsSdPawJz2,1739898392,2025-02-18T17:06:32,0.00001,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,2049280,590742296,588693016,So11111111111111111111111111111111111111111,9,1
4zBqL45X7ZKwCDuV8gNEvZhopPGyVa23CPs1HmJe1rtNGm7m3mphinoDT5YjDKMigWYyxmp14eEnvsrEP4rmtmtu,1739697536,2025-02-16T09:18:56,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1000,590741296,590742296,So11111111111111111111111111111111111111111,9,1
FmuGkbnUM7cMD5ppfsEqLFfTPBjK1ySzEVGfe6FyavNkh8GND3aybHvgVg6emW3UjrQn6zRcmHT5wFn3Hb6NPEf,1739653344,2025-02-15T21:02:24,0.0000052,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,10000,590731296,590741296,So11111111111111111111111111111111111111111,9,1
36o2WDVwwWzLTbfSADceJKiwu8GwSMpiMWfCvCxK2vC5ZxruaZEKceajoNVpQABbsHfcpKMFBaL2EuyEHsgMNmZv,1739653339,2025-02-15T21:02:19,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,2,590731294,590731296,So11111111111111111111111111111111111111111,9,1
4BnzzrwZXHCHwztEMhojVU5PV3X9ZGjCRoVZYFkWrDBBNvmPA3grtutYx77JXKJqRQrPwPJXL4kfxiyK3LpoCQPH,1739653339,2025-02-15T21:02:19,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,6,590731288,590731294,So11111111111111111111111111111111111111111,9,1
83yU8cyzLLm8keYtnE6yqr8PDqsQ2AiR6aziCcj3CyPAkZVEjPkQXF5uRMyAWcGjtkyAcsNngriqzaYYUAoRvAG,1739653337,2025-02-15T21:02:17,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,8,590731280,590731288,So11111111111111111111111111111111111111111,9,1
2kVgxbSegJLUpWXjfK2JDF8HDjP68sVadPemkPoU8NDaYkiaeGunyCMdDF8fRk7U2Ti9KJAzTFJD2oTY39TKmeaN,1739653337,2025-02-15T21:02:17,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,4,590731276,590731280,So11111111111111111111111111111111111111111,9,1
5t2rvFZwjbb1BZmwwCKad8tLVvq1ozCp2e62eKoq2uYw6zNFypUno3KySrr5KopPQSCS4gjDvCcCZ3p2FxF6zvuD,1739653315,2025-02-15T21:01:55,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,590731176,590731276,So11111111111111111111111111111111111111111,9,1
2x4VmX9gB92Gpv1qRHnx6JFSdd1VAG1Cruob2WhsYzZ6rX7bysc54M3Ks5C5GxzuzYbzJgFcje8vqNYisMVkpCNu,1739653315,2025-02-15T21:01:55,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,590731076,590731176,So11111111111111111111111111111111111111111,9,1
4gFQX89PV2kW9B4NrwJ2K4cX3qLuJDz7XhDsnkXEh6wpxoruCoUavc7zZ4XTCrboey2deC5JcVMMVoGAkNWTsBL1,1739653309,2025-02-15T21:01:49,0.000079994,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,79994,590811070,590731076,So11111111111111111111111111111111111111111,9,1
2JZhBX5cDnrjUAoC6EmhXvbf8cQ3mAtt4p3ghm6KB1tMUDbCa2DAUMx2BztYibMgtHzCPEpCgUQUR1pUDN6nhd3P,1739628557,2025-02-15T14:09:17,0.00008,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,223290638,367520432,590811070,So11111111111111111111111111111111111111111,9,1
2E5ihBjhcnRsHKLUvk5RoGvU7AFEZWWp2HVNavrCckvL9fZk6fKM5hz4MzCVnvE6nc9VUWJvKX8tob3zP5PXeC1Q,1739441840,2025-02-13T10:17:20,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1000,367519432,367520432,So11111111111111111111111111111111111111111,9,1
3a6qEMEWXH1vwu3uUADn3i7TQYsKUZkkWEjw3aD7My775bQDejo1zoQeZzGu1WcQaGC2n3ZyYKwtNEbXr1mh69MN,1739441795,2025-02-13T10:16:35,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1000,367518432,367519432,So11111111111111111111111111111111111111111,9,1
54aThi3mfyowoCTpo6TJ2Rkxt6xcMJruNwd83X14RP1pkyiaRYM4HrunSEmkFqMox4BbQizMqURTExHpTPDvsGHt,1739390545,2025-02-12T20:02:25,0.0000052,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,10000,367508432,367518432,So11111111111111111111111111111111111111111,9,1
2ywgJULej4TCAKjB1nrKmFSC8J6KkfZuwA5BgF1KACMDKHruFxEdsrfz6LUb9nX4AyNuQ69psKYYv1PPrCqMUPKc,1739390531,2025-02-12T20:02:11,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,8,367508424,367508432,So11111111111111111111111111111111111111111,9,1
qXrj3V6meCriLkLX5j4iNHYuPAAaGWWSdUS3wfwrfLCAU9a2T62fm35x4Nzsd7z61QDAFYmSq76wbFPha7vpNQu,1739390531,2025-02-12T20:02:11,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,4,367508420,367508424,So11111111111111111111111111111111111111111,9,1
5XC7ZqPuA5ezMsv6uqpEhJAf2iUEdmr5Q7Qx2ZEUU1DEYZEGz3SWP39TukiRMMZxs9kAyFUTYoRhr4matHuag3t9,1739390531,2025-02-12T20:02:11,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,6,367508414,367508420,So11111111111111111111111111111111111111111,9,1
hBJTVnBAKwCkznEspx4Lb92zv5JJCxsLWUq7i3Z4DzJ8CAYBHSfD11VZMehefu9srJ8njCTdJ3aPWp7x82fqzUa,1739390531,2025-02-12T20:02:11,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,2,367508412,367508414,So11111111111111111111111111111111111111111,9,1
5sgG9jJEBL7fm8VjcCbNdXaXjNcrsLj3fysWyycap6mrWCfw1gmMXtwtzQ1hjnCQ2CkPVp15NVwPox7FHp6FGcPF,1739390082,2025-02-12T19:54:42,0.000154987,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,154987,367663399,367508412,So11111111111111111111111111111111111111111,9,1
bC1CJDnGp1J7ikVRAKxnW3TMQanZiMDauoqLuis32Cy1v8RQjMYwfqksNdMWK1mUhNoHzFhpsZfza8bfRuxQ5uf,1739389999,2025-02-12T19:53:19,0.0000052,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,10000,367653399,367663399,So11111111111111111111111111111111111111111,9,1
yow85VGhWu8aMgS7xuZAVfguRR8tXBMdbfaHEtJHXF39nqLYejpp2F9psd3yq22P1Nbg1QAA6FLHjDh3Qb5eekD,1739389992,2025-02-12T19:53:12,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,8,367653391,367653399,So11111111111111111111111111111111111111111,9,1
5PNiCCRN5RJG4RxW5XQeT1nhW87Aa1SdFLNPBsYvA14FUQz3wYhfFT942fnu74iP4WBDDmMqcytC5uCSj9pgwUqb,1739389992,2025-02-12T19:53:12,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,6,367653385,367653391,So11111111111111111111111111111111111111111,9,1
2BGoVvas2ovxTXLKrfk2jsSL43UhxewsAsA7KAj5D5YBppTbAFk5yTfaCphA7FpcD8dyVoVq95Z5nRKKpmDCTYui,1739389992,2025-02-12T19:53:12,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,4,367653381,367653385,So11111111111111111111111111111111111111111,9,1
4A6v5heuvR3oXbL7aaZvkD2amo3vja9JgF1PahYN7oCPMZG288EMSvAoBcokk1Rr9SWRtBcVoUMx45UrsCGfgsLN,1739389992,2025-02-12T19:53:12,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,2,367653379,367653381,So11111111111111111111111111111111111111111,9,1
rL5rsEQLjHE497mnhATQYxtA54shu1LPNaVCueMirvCpn5BJurUaYYUyYoXQkZQgz3S1Sa6JA7FWUjK5FeJqcbs,1739389963,2025-02-12T19:52:43,0.000155,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,304344266,63309113,367653379,So11111111111111111111111111111111111111111,9,1
3zVc1EgtVSS38p9YU2CkxQjsysJs164VwXs32NysJffzXuR8HNxMoDdE5gT7QbTMfQkjLeA9XwWLrby9zuuTvBD2,1739304115,2025-02-11T20:01:55,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1000,63308113,63309113,So11111111111111111111111111111111111111111,9,1
5ZTfsc3kdGHeNkD4hcmBbov9R4gjtRiBfaPPRVqgRUkfYGhc8mypF6DYpwkDiLUbfktRXVn93rzb3RgFVqixVqye,1739272332,2025-02-11T11:12:12,0.0000052,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,10000,63298113,63308113,So11111111111111111111111111111111111111111,9,1
3sJeybnQa2gWity1xXH8gLqZB78idyMDS5toxVKazmw9iK9Hh31gGSrp77BxddBwotZ7vNCQMv4MffHcpavoGaB8,1739272325,2025-02-11T11:12:05,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,8,63298105,63298113,So11111111111111111111111111111111111111111,9,1
5K1JtvtrErr9APWGy1E7DRWy9XUqaBwfRzPnKtNNSLmry6jcqsgb8P1Pti8qX7AuNuP9DmfrZaS3Lqshykcfy5D1,1739272325,2025-02-11T11:12:05,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,6,63298099,63298105,So11111111111111111111111111111111111111111,9,1
2sdRYaDstkX28ahjCGZGiZHQWZhj7kzYikf5Af3bTobmT5GzNAx6asoqYyAoKKEcsbt24s68gL3iMyLLnS8xASaB,1739272325,2025-02-11T11:12:05,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,4,63298095,63298099,So11111111111111111111111111111111111111111,9,1
4pywQpScSBNC1XqXWMTj3KYCBeT2Rt8DqWQWqePDSyPMMcTjMsSr1ajpinHyYdkgyjXzNLyfhfpkHrBpSUxKh5it,1739272325,2025-02-11T11:12:05,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,2,63298093,63298095,So11111111111111111111111111111111111111111,9,1
2WSMCDd9DDPuVZ713F6B66wkWXmExfXuJShDgKu1MochQiMKM3EwXjBAqRcKxNpo4vWja62qUpr1sLNyZ9ksJtdA,1739272295,2025-02-11T11:11:35,0.000154987,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,154987,63453080,63298093,So11111111111111111111111111111111111111111,9,1
35Sh3XT1hnGCc76x2FzY9mMyhWve9wkYe2t1vnEQhNqRDLjdLMwRfVX7WuSjSVQiogSS4KvrsuNHEpRbtX1JvC1W,1739171440,2025-02-10T07:10:40,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1000,63452080,63453080,So11111111111111111111111111111111111111111,9,1
LL1gCSbtdE4Ger1MBwZ9zSaPadCh68cezAiWhCzPNL5DZKQcsdgjMmHPcRHfLCvgwF45vru5R8oyQs3gjkwZKri,1739140869,2025-02-09T22:41:09,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,63451980,63452080,So11111111111111111111111111111111111111111,9,1
3d15r2s7YMbKnEtJ5dptDcLc2MV32FUEAptmxtyRQArkmRTphqX4JWuqeEQMA3onarukfrycVspzybiGwyuKa1QD,1739140869,2025-02-09T22:41:09,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,63451880,63451980,So11111111111111111111111111111111111111111,9,1
27yxKUhFTnAaYV9dhUpiwcWZxtEEuhyPbsYFJGFXbPcniKqacRWPjrTpdYVXrADCNwJMBqXTV94GQwtWckqwizE5,1739140863,2025-02-09T22:41:03,0.000013345,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,3200000000,3263451880,63451880,So11111111111111111111111111111111111111111,9,1
5cqkB9rKC1p1GqUEZ8Gx5CD9PKtJqMpZzhpVpWwjdbWfUcQMKBHHZV3KqkaPzG7AaxXHBL5zScPLoAqQBYaBPT9V,1739140823,2025-02-09T22:40:23,0.000155,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,482338972,2781112908,3263451880,So11111111111111111111111111111111111111111,9,1
2EiPod1BuxqStvBPxSsRxrxiHDsyczPpq2nfVDdYzz1PDfdtNDmqBSTDMDivYSJ1xJQhK3C5cPkx7g8zmXgLicMX,1739140766,2025-02-09T22:39:26,0.000155,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,20155000,2801267908,2781112908,So11111111111111111111111111111111111111111,9,1
3pNEFfDE9i2auNFXd784WZCCMsvmFxbn2srwNBL9KqG6UC8vAeRwBEeyg6ZAyAGqqevzgiYrMKbRKbMzMeRRvV5c,1739140715,2025-02-09T22:38:35,0.0000052,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,10000,2801257908,2801267908,So11111111111111111111111111111111111111111,9,1
QvTazYaAiQrdJgHhTBfqy66MdRFBJQfxCJ7WAYM6saWkwfkUiDwyNe32CP238uemTVkUnDKRRvjX1xvnkBEYpKv,1739140701,2025-02-09T22:38:21,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,8,2801257900,2801257908,So11111111111111111111111111111111111111111,9,1
4TdXDn11bpu3FSAFXWJUqQfyEZGnKNCkSaFxPbCsyEH2CJLzAGCgbWoa9yH3ugyKfqtZPryBCrjnZRgGMp5HSows,1739140701,2025-02-09T22:38:21,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,6,2801257894,2801257900,So11111111111111111111111111111111111111111,9,1
mYcBcULUyPu6bYy7STqitTKaQogxGo4BG4zisvwwNfhBLDJmHaKFbyUtYtkZ5KfoR5nx4mWaxnYgKvLb3r69GUa,1739140700,2025-02-09T22:38:20,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,4,2801257890,2801257894,So11111111111111111111111111111111111111111,9,1
2tgxtPaBxLRdpD3VdaNm3P5yxDCsMx4396LYXXSLHwpPYwpZC5bGw3Acv3XCEek4Xgo2gjvQmmsaZdHW3XqWF4mc,1739140700,2025-02-09T22:38:20,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,2,2801257888,2801257890,So11111111111111111111111111111111111111111,9,1
5fzVMgB51eXsYvtUwPdKbGhep6K93axHF2Jspu3AXCSzhYWTvm1kv5N8FDnJ4AjDyqS1sPocQcStxR7TgCHnQMRb,1739140672,2025-02-09T22:37:52,0.000155,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,2671167299,130090589,2801257888,So11111111111111111111111111111111111111111,9,1
3Jm7kqgrFQp3CBR7ZjUs6e1vbGhStMWJoLAMEnwbMLwTC5Tt6P3TJ5x7Y5WGdD9ps6ikSSbXFGtXsAe4R7qtxMJN,1739016964,2025-02-08T12:16:04,0.000005825,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1,130090588,130090589,So11111111111111111111111111111111111111111,9,1
51beZan4UjMvAKHyKPUNo7DuzqXrfuJChFZUU7D6TbL6ruetTyaP1LhC36TLZ3hckXyn7i2PdBsKrSSAwBbhS7EM,1738974399,2025-02-08T00:26:39,0.000005825,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1,130090587,130090588,So11111111111111111111111111111111111111111,9,1
4XEvbNirb1o7879JEdmdEPJKwC13sWur21Gu4eALss2XNkdHgcniwmroGJAUnRn68nQZJDY3JpVvdEwDamkh4t39,1738936903,2025-02-07T14:01:43,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,dec,3150005000,3280095587,130090587,So11111111111111111111111111111111111111111,9,1
iF5TnRu3zpWeEgDhDF9JobFa8xDnP6NtbkA2qoaSt9QJ8JryCYihozfqVN63CQbdfUeyxggepyu921rYdug2Lfm,1738936732,2025-02-07T13:58:52,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,3280095487,3280095587,So11111111111111111111111111111111111111111,9,1
4uAgrnm2NDGXvn2AHuLMrPRuED2Z7CxCTo2QT5Ff4pVZwfFCbikRuRjBKyTsNVVzURhVv8QzNXbEgah618HVJZ7B,1738936732,2025-02-07T13:58:52,0.0000053,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,100,3280095387,3280095487,So11111111111111111111111111111111111111111,9,1
4VqjPHxMRRAaF3WsNrwawpHGTnAR5ET2WVtoNMT68FZKawaucqeRAXL9AM4briZN3XHyUycMR7BR4w2pzfqDkhgQ,1738936712,2025-02-07T13:58:32,0.00009671,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,2763090493,517004894,3280095387,So11111111111111111111111111111111111111111,9,1
5Gfn57xxgT7V4MGbBV8MKG2gFjC9EttnjdDNSBfEqB1orG85iX6Hj6FmjPkj9LQV64K7vzkNcyuLs7kcHUqkPRts,1738888057,2025-02-07T00:27:37,0.000005825,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1,517004893,517004894,So11111111111111111111111111111111111111111,9,1
7ZC7cYnxcBoSnN8qpag4QbUBNBCMoXGVqF2btQY2XZL6NGhPscyFC9KQsuUcMVPHnXKF4gZVEVx9AqyN4JQGXrL,1738865601,2025-02-06T18:13:21,0.000005,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,inc,1000,517003893,517004893,So11111111111111111111111111111111111111111,9,1
