Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
2xwgtJxfSMtqwXKpKTY8rvSjPuDn8Vt76Pqe4HxtRtp634FG5kAGU3AYfVrrSd9CELUZztaSJnphQACdZpeomCDf,1752313141,2025-07-12T09:39:01.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1303591917,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1304033082,6,1304.03,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,swapNyd8XiQwJ6ianp9snpu4brUqFxadzvHebnAXjJZ|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|NUMERUNsFCP3kuNmWZuXtm1AaQCPj9uw6Guv2Ekoi5P,1.0,1.0
32e1A9j8SkfgB5Pi3GELxsRVojtWkTL17pTJZeHSrio4LqoGK55K1QmsUeSu9kRBTtUvQ5MHwGzFcrfUWASLizPP,1752274307,2025-07-11T22:51:47.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,190659150,9,FRsWUe7PUjWgxitDxFhURsHZuemsZwXtqT5R6QvRbonk,1245523795454,6,30.78,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
2JKx2JAvBgxApxhPVhuBV2wHF3Kvd1xJE6EjSSRHAzKzCCCL8vxyhhsdS7tJp9r63xzkhd6VibySaMi6iDTsuXuE,1752273667,2025-07-11T22:41:07.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,390000000,6,So11111111111111111111111111111111111111112,2425077922,9,390.04,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
3sMofa26nYTMXcvrayq8XB6sUGfnFQVJZ4fmxAsbD7GTa1kUej675Be5J5qJZQDcCsHbtrkpvVXgTfnySRRupLrn,1749330043,2025-06-07T21:00:43.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,3300000000,9,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,19720761,8,497.84,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe,1.0,1.0
4Tydik4tPEHYvjwDWbtfz9w1Di5JdHMmr9SjjHj3XHYyL3ZCoaVHxpMYC5VgXUBGfPvYK5WoFja5vkoMzjUe9DXa,1749329903,2025-06-07T20:58:23.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2650000000,9,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,15820000,8,399.78,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY,1.0,1.0
4RAhFHNAAeMYqGWDfWWAfZb65srmKC7PKGS2eEsEg3cdtjbcdfns1fFPiAayxGgo2M13RCWD4dEX8nBxyWtHTM1E,1749329827,2025-06-07T20:57:07.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,898500000,6,So11111111111111111111111111111111111111112,5958291238,9,898.88,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|opnb2LAfJYbRMAHHvqjCwQxanZn7ReEHp1k81EohpZb,1.0,1.0
DrNUDws2FsfNawxFBwrnJoEewY7H5qUS5Ssggtd3gkdFt649tiMah78nHd7uRiBAGBSqgYKYGYZeNUm9zBEQ4pH,1749048464,2025-06-04T14:47:44.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1590000000,9,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,9463112,8,247.84,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
rgvyAnxmcj3g8NDXULPXn2QGVod1ydHbd438ZSpp6UrFucHmovH9oNuHcHhsTpjCPtVHZjvn8FYURQkYBrMo8E9,1749045154,2025-06-04T13:52:34.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,g8jRSeXLPUtbJLy8ncf9A5ezGVM7ovqYH1sVgwEpump,1339570208763,6,So11111111111111111111111111111111111111112,575406442,9,89.98,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4cyjNbXAZiKSA3R8cNPtTobaLpfvDEvhjoWNv3nAhgZ7DrCiXjNYowkSD5TSTWNidCvAjJQdCJThtSXvoTigZDtu,1748703094,2025-05-31T14:51:34.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1198800000,9,g8jRSeXLPUtbJLy8ncf9A5ezGVM7ovqYH1sVgwEpump,1339570208763,6,186.8,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3QVmUebj3WMy52tesTLude4SE9WRT3TRqmVxMfiLTHU82VSQcedAiLApGbZQNZU2DrTMXUB3cHD9rz1puGPRy9mm,1747441270,2025-05-17T00:21:10.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,8BtoThi2ZoXnF7QQK1Wjmh2JuBw9FjVvhnGMVZ2vpump,17036754883,6,So11111111111111111111111111111111111111112,1177976730,9,197.79,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
67cPqJ2CbigmW9rcisRMA94CjXcMum3DNf2Wsnq17Ujog2yvMa582qjUh7q83qJZ2rdR9apTB1m84jZGRFicU7WR,1746967570,2025-05-11T12:46:10.000Z,ACTIVITY_ORDERBOOK_ORDER_PLACE,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,8BtoThi2ZoXnF7QQK1Wjmh2JuBw9FjVvhnGMVZ2vpump,17036754883,0,So11111111111111111111111111111111111111112,17036754883,0,307.35,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,j1o2qRpjcyUwEvwtcfhEQefh773ZgjxcVRry7LDqg5X,1.0,1.0
3FGGs9wWYrGw9bzhdLG4wR4QTSAcw6QbYxe7z1GpYXhmzBr69wk6HCugznXeQzEBySCCK8Rr9YGMnGiGD76YioRg,1746884851,2025-05-10T13:47:31.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,605267127,9,8BtoThi2ZoXnF7QQK1Wjmh2JuBw9FjVvhnGMVZ2vpump,6379434328,6,103.66,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4RK7sjapaLez1oV1wv9cdXJCMZ7VebbHzFac1xaS94TpVQd63MT3hcofa6tKwj2Ww8KU7Z2xhYcHXkqHkQcYVbpb,1746884837,2025-05-10T13:47:17.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,73840895816,6,So11111111111111111111111111111111111111112,606477605,9,103.87,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3b3FByW3DRrnKkTe8x5K4NqespJTEPDGZJEzfcZgeJ5jqfP24sPSv3H4NEP5DvNEg5CzrMvrZY57bcBj9mt91jbD,1746884781,2025-05-10T13:46:21.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,999000000,9,8BtoThi2ZoXnF7QQK1Wjmh2JuBw9FjVvhnGMVZ2vpump,10657320555,6,171.09,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
26K71EQfDzFV5mocYGfRhgKRbRmy6Mwfz4id8xRT7ey9mHNWXozs1QH4dqxVSa952RtNQpDLtZGUHp7V251H25fq,1746798257,2025-05-09T13:44:17.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,599400000,9,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,73840895816,6,102.97,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
2uEx5Lv1UWpNNMMCdcUfXraSwHL4dUqQWMcXZaTsxvFHE9oii5RNH8FyHBunKBuvVzmTPBSmZW4yRfFmtZCF4dB2,1743516284,2025-04-01T14:04:44.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GDfnEsia2WLAW5t8yx2X5j2mkfA74i5kwGdDuZHt7XmG,28111694116579,9,So11111111111111111111111111111111111111112,12143265161,9,1552.27,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c,1.0,1.0
4vMPiHBvqqJcMbFVXYaLgMuBGUQQQmrKLtkv3jGN7eVNKGikYsPG7VNBaXnFwxMt3pGqCsysaBxNn1bKBNQHkns5,1743516276,2025-04-01T14:04:36.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GDfnEsia2WLAW5t8yx2X5j2mkfA74i5kwGdDuZHt7XmG,28111694116580,9,So11111111111111111111111111111111111111112,12435931200,9,1589.69,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
2oSJSN7WhCd5NmeFeiCdycdZpdBfAjsGyXmkPp4gGM37zww8X7642cNzqtmL7upqM5g8FNfZoJKLv3JBfayn1Dhx,1741566560,2025-03-10T00:29:20.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,GDfnEsia2WLAW5t8yx2X5j2mkfA74i5kwGdDuZHt7XmG,38290000000000,9,So11111111111111111111111111111111111111112,29720049739,9,3747.1,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
4MtUQAyeidHHsMKoyQH4ALkqtDeNXSQdhu2ca4CLyvYotELmQEzkpMVQKD3V84ZmWPALFGnG5kLKq5C4JXodojks,1740355882,2025-02-24T00:11:22.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,CU8Wa4G5RePyJ8Va5vQawcU4chZaoNn7yGqjcAmDpump,361299683995,6,So11111111111111111111111111111111111111112,205991849,9,34.63,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
2Mcv3xngWVodvuQt1Rjto33XNuV2jwAsT6ZeTHJSHjj7yLrpAbPoSdNgbVuMaGP5PS9HnfyPXnXZ1tXek8YnobtN,1740261665,2025-02-22T22:01:05.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,6rqLT7Jz8XQXYyHUiJq3aL6Ryw89jiW3VTCdqdQypump,17590163934426,6,So11111111111111111111111111111111111111111,500000000,9,86.47,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4zCGSZsWRcv95A5LX5bTpSqEh5hoX4B1rDEKTY1oq2tS2vsUMZFpmnoR9uriJv5oKwqjUegmS93Jqw4UympujskS,1740261609,2025-02-22T22:00:09.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,500000000,9,6rqLT7Jz8XQXYyHUiJq3aL6Ryw89jiW3VTCdqdQypump,17590163934426,6,86.47,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4zCGSZsWRcv95A5LX5bTpSqEh5hoX4B1rDEKTY1oq2tS2vsUMZFpmnoR9uriJv5oKwqjUegmS93Jqw4UympujskS,1740261609,2025-02-22T22:00:09.000Z,ACTIVITY_SPL_INIT_MINT,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,6rqLT7Jz8XQXYyHUiJq3aL6Ryw89jiW3VTCdqdQypump,0,6,,0,0,-1,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA,1.0,1.0
5H5sfQ6h7CrPYWM8fagiRVDnyHHxNyoNtt6m5fA9jPqQo4BN4RiomzSXRmHtS5fXru28PFQTTcPCeZV2aNjSfR6E,1740205782,2025-02-22T06:29:42.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,879560000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,150668286,6,150.67,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,1.0,1.0
55Ein19iQR49Yd4DPN6SacbpUF7hgdMKP94dcsyTA6u1hUz9ZLMqmPMexd6xJ6UggyoaUQqJJ9DgJ7bR1RYgX2Fx,1739921222,2025-02-18T23:27:02.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,600000000,9,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,3807112,8,101.54,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|swapNyd8XiQwJ6ianp9snpu4brUqFxadzvHebnAXjJZ|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe,1.0,1.0
3VpusojW35GD5nxNqSDY6XbE8ooDL94c4p6xK5oKwcdxT8h4VC81Lj8rzr95jBK3ZzrdoweXoLEBkxQG6qe8D6BZ,1739921208,2025-02-18T23:26:48.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,88000000,6,So11111111111111111111111111111111111111112,519924934,9,87.99,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y,1.0,1.0
2h5G1SbVW8R1MwJtiSBcHVVRsqEbRQKnghZMrRZJTBKiMAsYCtj9j1HxqcJNwuoEESyzSv3KGSAaMjYH5mqXsDp2,1739901349,2025-02-18T17:55:49.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,90000000,6,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,3434324,8,90,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,1.0,1.0
628XQFz5vKZKLfmdassXrUMyWXkfu1V6D21m3mVRvFysoEEhKPUwuitMEKAJxuzQ3sKVBGBFu99fbyaQ7irtVy49,1739900856,2025-02-18T17:47:36.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,600000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,97378435,6,97.38,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,1.0,1.0
FsKC9HueGPL73phCTtjRVMWuHkUcBZ5iKY96f55az6RsqqYy8LhPLLtMiBARHGSTF7hVrqZSzm69ovaUhWnr8qS,1739899590,2025-02-18T17:26:30.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,400000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,64737688,6,64.74,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c|swapNyd8XiQwJ6ianp9snpu4brUqFxadzvHebnAXjJZ,1.0,1.0
2FhdvwY3rtxyGvv3AKX1DeCxkZnWqzFKUQcR3ZaYQK7pXfRDhTZnNMJZWWe18wRDTTZQN1qmjDDog6VfjbsqakTr,1739898726,2025-02-18T17:12:06.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,500000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,81740563,6,81.74,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|swapNyd8XiQwJ6ianp9snpu4brUqFxadzvHebnAXjJZ,1.0,1.0
3AbvGtKya8bb315JGD9rSt8Yh6b2WajnLxu8oQyVbnQMf8sJhekvqo6qB6Sk31qUwS7YrKSfPdHSAXrg8pt9944L,1739898683,2025-02-18T17:11:23.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,200000000,6,So11111111111111111111111111111111111111112,1223573109,9,200.02,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y,1.0,1.0
3fmHuQueBNowXyB4xrjSsgVdWaNm97SXz9skwca4CdXR5bRmFAwBNyk3KPwAbDFUdXtq3XNSbjvCA9jno8pMxjhR,1739898392,2025-02-18T17:06:32.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,200000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,32344167,6,32.34,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c|swapNyd8XiQwJ6ianp9snpu4brUqFxadzvHebnAXjJZ,1.0,1.0
4VqjPHxMRRAaF3WsNrwawpHGTnAR5ET2WVtoNMT68FZKawaucqeRAXL9AM4briZN3XHyUycMR7BR4w2pzfqDkhgQ,1738936712,2025-02-07T13:58:32.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,whispF7G9DHaojYHe2cdhRX5EMJzGBdqq7R57kL6inL,88545088064,6,So11111111111111111111111111111111111111112,2765953156,9,553.44,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
597Z8s2MsPddSMYMgowLM3HMYNpy4NwQ6A4o9wYVPBfGgufsRZxKc6YyPyAkQPJcESp61nWy4efHBXSRztazjvoa,1738835829,2025-02-06T09:57:09.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2480739777,9,whispF7G9DHaojYHe2cdhRX5EMJzGBdqq7R57kL6inL,88545088064,6,502.25,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
3MiMrkAqFHhZ91AXCv8LA65Cg8x4Tbnmk5WwRaL7zAFAQ7oqUFPKVAxN9FKeTXSaeYx6xqg5r8fYFkhZrdwjoHy6,1738835800,2025-02-06T09:56:40.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,503000000,6,So11111111111111111111111111111111111111112,2482813004,9,502.67,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe,1.0,1.0
2LnnPSANX9yN7UW25Mi9Xzi6vgY1s8zyeiwFfUVeCBt8rmBWHG1V5KZi3xf98nZjK6oow68merCagLbHTsLZEoUH,1738778647,2025-02-05T18:04:07.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,93ym1P3LcVT15HxBv9Ev6YLo6t6H9oiGQkRaunAxpump,3903601848232,6,So11111111111111111111111111111111111111111,387025541,9,76.49,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
upe2FwYdiSnamCBCSzve8Bz63tFv1mvCfpU7t6nX7ijKFBy6RPVkWVAvMSYzfJPXBssoBbMNvKWaThnDxR9Hh3u,1738778611,2025-02-05T18:03:31.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,399535911,9,93ym1P3LcVT15HxBv9Ev6YLo6t6H9oiGQkRaunAxpump,3903601848232,6,78.96,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4vTajb9163rjqNihDL4DELL2ReNgBeEUj3X1o58Lbty2tLYQw5tW6swurrZ6QGgsm3vb5z2JwrLWpM9yMFu4skNx,1738778601,2025-02-05T18:03:21.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,85000000,6,So11111111111111111111111111111111111111112,430560986,9,85.09,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,swapNyd8XiQwJ6ianp9snpu4brUqFxadzvHebnAXjJZ|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y,1.0,1.0
EqkVxNCar31QvNnrpZsk2oFXJo977JAmMUeEe1pyeQDb8aRzQXM9vZ3Cmud34vsgGohAy1Rg3C3DeWKXRXHCLyn,1738771103,2025-02-05T15:58:23.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,919540000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,185454794,6,185.45,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
